Ticker,Market,Company,Listing_Year,Listing_Date,Source,Notes
603173,SSE,杭州福斯达深冷装备股份有限公司,2023,2023-01-30,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603173.phtml,上交所主板
603281,SSE,湖北江瀚新材料股份有限公司,2023,2023-01-31,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603281.phtml,上交所主板
601059,SSE,信达证券股份有限公司,2023,2023-02-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601059.phtml,上交所主板
603307,SSE,扬州金泉旅游用品股份有限公司,2023,2023-02-16,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603307.phtml,上交所主板
603190,SSE,烟台亚通精工机械股份有限公司,2023,2023-02-17,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603190.phtml,上交所主板
603061,SSE,天津金海通半导体设备股份有限公司,2023,2023-03-03,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603061.phtml,上交所主板
601121,SSE,新疆宝地矿业股份有限公司,2023,2023-03-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601121.phtml,上交所主板
603153,SSE,上海建科咨询集团股份有限公司,2023,2023-03-13,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603153.phtml,上交所主板
603282,SSE,浙江亚光科技股份有限公司,2023,2023-03-15,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603282.phtml,上交所主板
603073,SSE,浙江彩蝶实业股份有限公司,2023,2023-03-16,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603073.phtml,上交所主板
603065,SSE,宿迁联盛科技股份有限公司,2023,2023-03-21,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603065.phtml,上交所主板
603291,SSE,江苏联合水务科技股份有限公司,2023,2023-03-27,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603291.phtml,上交所主板
603162,SSE,福建海通发展股份有限公司,2023,2023-03-29,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603162.phtml,上交所主板
600925,SSE,江苏徐矿能源股份有限公司,2023,2023-03-29,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/600925.phtml,上交所主板
601133,SSE,柏诚系统科技股份有限公司,2023,2023-04-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601133.phtml,上交所主板
601065,SSE,江西省盐业集团股份有限公司,2023,2023-04-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601065.phtml,上交所主板
603125,SSE,江苏常青树新材料科技股份有限公司,2023,2023-04-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603125.phtml,上交所主板
603135,SSE,中重科技(天津)股份有限公司,2023,2023-04-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603135.phtml,上交所主板
601061,SSE,中信金属股份有限公司,2023,2023-04-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601061.phtml,上交所主板
603137,SSE,江苏恒尚节能科技股份有限公司,2023,2023-04-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603137.phtml,上交所主板
603172,SSE,浙江万丰化工股份有限公司,2023,2023-05-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603172.phtml,上交所主板
603119,SSE,浙江荣泰电工器材股份有限公司,2023,2023-08-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603119.phtml,上交所主板
603296,SSE,华勤技术股份有限公司,2023,2023-08-08,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603296.phtml,上交所主板
603275,SSE,上海众辰电子科技股份有限公司,2023,2023-08-23,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603275.phtml,上交所主板
603270,SSE,山东金帝精密机械科技股份有限公司,2023,2023-09-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603270.phtml,上交所主板
603075,SSE,杭州热威电热科技股份有限公司,2023,2023-09-11,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603075.phtml,上交所主板
603276,SSE,江苏恒兴新材料科技股份有限公司,2023,2023-09-25,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603276.phtml,上交所主板
603193,SSE,润本生物技术股份有限公司,2023,2023-10-17,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603193.phtml,上交所主板
603273,SSE,江苏天元智能装备股份有限公司,2023,2023-10-23,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603273.phtml,上交所主板
603107,SSE,上海汽车空调配件股份有限公司,2023,2023-11-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603107.phtml,上交所主板
603062,SSE,麦加芯彩新材料科技(上海)股份有限公司,2023,2023-11-07,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603062.phtml,上交所主板
601083,SSE,上海锦江航运(集团)股份有限公司,2023,2023-12-05,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601083.phtml,上交所主板
603231,SSE,宁波索宝蛋白科技股份有限公司,2023,2023-12-15,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603231.phtml,上交所主板
603373,SSE,安邦护卫集团股份有限公司,2023,2023-12-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603373.phtml,上交所主板
601096,SSE,宏盛华源铁塔集团股份有限公司,2023,2023-12-22,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601096.phtml,上交所主板
603004,SSE,浙江鼎龙科技股份有限公司,2023,2023-12-27,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603004.phtml,上交所主板
688506,SSE,四川百利天恒药业股份有限公司,2023,2023-01-06,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688506.phtml,科创板
688485,SSE,北京九州一轨环境科技股份有限公司,2023,2023-01-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688485.phtml,科创板
688435,SSE,上海英方软件股份有限公司,2023,2023-01-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688435.phtml,科创板
688515,SSE,裕太微电子股份有限公司,2023,2023-02-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688515.phtml,科创板
688307,SSE,嘉兴中润光学科技股份有限公司,2023,2023-02-16,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688307.phtml,科创板
688486,SSE,龙迅半导体(合肥)股份有限公司,2023,2023-02-21,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688486.phtml,科创板
688522,SSE,广东纳睿雷达科技股份有限公司,2023,2023-03-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688522.phtml,科创板
688502,SSE,南京茂莱光学科技股份有限公司,2023,2023-03-09,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688502.phtml,科创板
688531,SSE,日联科技集团股份有限公司,2023,2023-03-31,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688531.phtml,科创板
688535,SSE,江苏华海诚科新材料股份有限公司,2023,2023-04-04,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688535.phtml,科创板
688343,SSE,深圳云天励飞技术股份有限公司,2023,2023-04-04,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688343.phtml,科创板
688484,SSE,上海南芯半导体科技股份有限公司,2023,2023-04-07,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688484.phtml,科创板
688433,SSE,湖南华曙高科技股份有限公司,2023,2023-04-17,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688433.phtml,科创板
688539,SSE,南京高华科技股份有限公司,2023,2023-04-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688539.phtml,科创板
688507,SSE,上海索辰信息科技股份有限公司,2023,2023-04-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688507.phtml,科创板
688352,SSE,合肥颀中科技股份有限公司,2023,2023-04-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688352.phtml,科创板
688146,SSE,中船(邯郸)派瑞特种气体股份有限公司,2023,2023-04-21,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688146.phtml,科创板
688478,SSE,南京晶升装备股份有限公司,2023,2023-04-24,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688478.phtml,科创板
688249,SSE,合肥晶合集成电路股份有限公司,2023,2023-05-05,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688249.phtml,科创板
688469,SSE,芯联集成电路制造股份有限公司,2023,2023-05-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688469.phtml,科创板
688479,SSE,用友汽车信息科技(上海)股份有限公司,2023,2023-05-11,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688479.phtml,科创板
688512,SSE,广州慧智微电子股份有限公司,2023,2023-05-16,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688512.phtml,科创板
688552,SSE,航天南湖电子信息技术股份有限公司,2023,2023-05-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688552.phtml,科创板
688361,SSE,深圳中科飞测科技股份有限公司,2023,2023-05-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688361.phtml,科创板
688581,SSE,杭州安杰思医学科技股份有限公司,2023,2023-05-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688581.phtml,科创板
688458,SSE,美芯晟科技(北京)股份有限公司,2023,2023-05-22,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688458.phtml,科创板
688562,SSE,北京神舟航天软件技术股份有限公司,2023,2023-05-24,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688562.phtml,科创板
688593,SSE,上海新相微电子股份有限公司,2023,2023-06-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688593.phtml,科创板
688523,SSE,湖南航天环宇通信科技股份有限公司,2023,2023-06-02,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688523.phtml,科创板
688570,SSE,北京天玛智控科技股份有限公司,2023,2023-06-05,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688570.phtml,科创板
688576,SSE,重庆西山科技股份有限公司,2023,2023-06-06,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688576.phtml,科创板
688623,SSE,浙江双元科技股份有限公司,2023,2023-06-08,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688623.phtml,科创板
688472,SSE,阿特斯阳光电力集团股份有限公司,2023,2023-06-09,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688472.phtml,科创板
688334,SSE,西安高压电器研究院股份有限公司,2023,2023-06-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688334.phtml,科创板
688443,SSE,重庆智翔金泰生物制药股份有限公司,2023,2023-06-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688443.phtml,科创板
688543,SSE,江西国科军工集团股份有限公司,2023,2023-06-21,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688543.phtml,科创板
688620,SSE,广州安凯微电子股份有限公司,2023,2023-06-27,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688620.phtml,科创板
688629,SSE,四川华丰科技股份有限公司,2023,2023-06-27,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688629.phtml,科创板
688631,SSE,南京莱斯信息技术股份有限公司,2023,2023-06-28,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688631.phtml,科创板
688429,SSE,常州时创能源股份有限公司,2023,2023-06-29,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688429.phtml,科创板
688582,SSE,安徽芯动联科微系统股份有限公司,2023,2023-06-30,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688582.phtml,科创板
688603,SSE,上海天承科技股份有限公司,2023,2023-07-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688603.phtml,科创板
688638,SSE,深圳市誉辰智能装备股份有限公司,2023,2023-07-12,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688638.phtml,科创板
688627,SSE,深圳精智达技术股份有限公司,2023,2023-07-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688627.phtml,科创板
688610,SSE,合肥埃科光电科技股份有限公司,2023,2023-07-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688610.phtml,科创板
688563,SSE,北京航空材料研究院股份有限公司,2023,2023-07-19,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688563.phtml,科创板
688602,SSE,上海康鹏科技股份有限公司,2023,2023-07-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688602.phtml,科创板
688450,SSE,苏州光格科技股份有限公司,2023,2023-07-24,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688450.phtml,科创板
688651,SSE,远江盛邦安全科技集团股份有限公司,2023,2023-07-26,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688651.phtml,科创板
688612,SSE,深圳威迈斯新能源(集团)股份有限公司,2023,2023-07-26,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688612.phtml,科创板
688646,SSE,武汉逸飞激光股份有限公司,2023,2023-07-28,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688646.phtml,科创板
688347,SSE,华虹半导体有限公司,2023,2023-08-07,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688347.phtml,科创板
688671,SSE,碧兴物联科技(深圳)股份有限公司,2023,2023-08-09,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688671.phtml,科创板
688548,SSE,广州广钢气体能源股份有限公司,2023,2023-08-15,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688548.phtml,科创板
688592,SSE,上海司南导航技术股份有限公司,2023,2023-08-16,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688592.phtml,科创板
688573,SSE,深圳市信宇人科技股份有限公司,2023,2023-08-17,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688573.phtml,科创板
688693,SSE,苏州锴威特半导体股份有限公司,2023,2023-08-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688693.phtml,科创板
688591,SSE,泰凌微电子(上海)股份有限公司,2023,2023-08-25,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688591.phtml,科创板
688549,SSE,中巨芯科技股份有限公司,2023,2023-09-08,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688549.phtml,科创板
688702,SSE,苏州盛科通信股份有限公司,2023,2023-09-14,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688702.phtml,科创板
688716,SSE,吉林省中研高分子材料股份有限公司,2023,2023-09-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688716.phtml,科创板
688719,SSE,西安爱科赛博电气股份有限公司,2023,2023-09-28,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688719.phtml,科创板
688657,SSE,苏州浩辰软件股份有限公司,2023,2023-10-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688657.phtml,科创板
688648,SSE,中邮科技股份有限公司,2023,2023-11-13,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688648.phtml,科创板
688653,SSE,格兰康希通信科技(上海)股份有限公司,2023,2023-11-17,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688653.phtml,科创板
688652,SSE,北京京仪自动化装备技术股份有限公司,2023,2023-11-29,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688652.phtml,科创板
688720,SSE,江苏艾森半导体材料股份有限公司,2023,2023-12-06,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688720.phtml,科创板
603325,SSE,上海博隆装备技术股份有限公司,2024,2024-01-10,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603325.phtml,上交所主板
603312,SSE,苏州西典新能源电气股份有限公司,2024,2024-01-11,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603312.phtml,上交所主板
601033,SSE,广州环投永兴集团股份有限公司,2024,2024-01-18,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/601033.phtml,上交所主板
603375,SSE,无锡盛景微电子股份有限公司,2024,2024-01-24,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603375.phtml,上交所主板
603082,SSE,北自所(北京)科技发展股份有限公司,2024,2024-01-30,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603082.phtml,上交所主板
603341,SSE,上海龙旗科技股份有限公司,2024,2024-03-01,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603341.phtml,上交所主板
603344,SSE,星德胜科技(苏州)股份有限公司,2024,2024-03-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603344.phtml,上交所主板
603381,SSE,永臻科技股份有限公司,2024,2024-06-26,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603381.phtml,上交所主板
603350,SSE,安乃达驱动技术(上海)股份有限公司,2024,2024-07-03,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603350.phtml,上交所主板
603285,SSE,山东键邦新材料股份有限公司,2024,2024-07-05,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603285.phtml,上交所主板
603391,SSE,浙江力聚热能装备股份有限公司,2024,2024-07-31,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603391.phtml,上交所主板
603310,SSE,浙江巍华新材料股份有限公司,2024,2024-08-14,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603310.phtml,上交所主板
603207,SSE,上海小方制药股份有限公司,2024,2024-08-26,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603207.phtml,上交所主板
603091,SSE,浙江众鑫环保科技集团股份有限公司,2024,2024-09-20,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603091.phtml,上交所主板
603205,SSE,健尔康医疗科技股份有限公司,2024,2024-11-07,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603205.phtml,上交所主板
603395,SSE,中盐安徽红四方肥业股份有限公司,2024,2024-11-26,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603395.phtml,上交所主板
603194,SSE,浙江中力机械股份有限公司,2024,2024-12-24,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603194.phtml,上交所主板
688717,SSE,浙江艾罗网络能源技术股份有限公司,2024,2024-01-03,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688717.phtml,科创板
688709,SSE,成都华微电子科技股份有限公司,2024,2024-02-07,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688709.phtml,科创板
688584,SSE,上海合晶硅材料股份有限公司,2024,2024-02-08,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688584.phtml,科创板
688695,SSE,山东中创软件商用中间件股份有限公司,2024,2024-03-13,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688695.phtml,科创板
688691,SSE,灿芯半导体(上海)股份有限公司,2024,2024-04-11,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688691.phtml,科创板
688530,SSE,广东欧莱高新材料股份有限公司,2024,2024-05-09,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688530.phtml,科创板
688692,SSE,武汉达梦数据库股份有限公司,2024,2024-06-12,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688692.phtml,科创板
688721,SSE,深圳市龙图光罩股份有限公司,2024,2024-08-06,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688721.phtml,科创板
688710,SSE,上海益诺思生物技术股份有限公司,2024,2024-09-03,https://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/688710.phtml,科创板
